Epoch 1, Loss: 6.714106559753418, Train acc: 0.648936170212766, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 23, Loss: 5.331254959106445, Train acc: 0.7127659574468085, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 24, Loss: 5.526385307312012, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 25, Loss: 5.757096290588379, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 26, Loss: 5.477721214294434, Train acc: 0.6808510638297872, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 27, Loss: 5.297735691070557, Train acc: 0.7446808510638298, Validation acc: 0.8085106382978723, Test acc: 0.6808510638297872
Epoch 28, Loss: 5.0393900871276855, Train acc: 0.7021276595744681, Validation acc: 0.7659574468085106, Test acc: 0.7446808510638298
Epoch 29, Loss: 5.460463523864746, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 30, Loss: 5.782611846923828, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.5531914893617021
Epoch 31, Loss: 5.187248229980469, Train acc: 0.7021276595744681, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 32, Loss: 4.977941513061523, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 33, Loss: 5.248331069946289, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 34, Loss: 4.934560298919678, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 35, Loss: 4.98226261138916, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 36, Loss: 4.994990348815918, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 37, Loss: 5.2796854972839355, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 38, Loss: 5.077614784240723, Train acc: 0.7978723404255319, Validation acc: 0.723404255319149, Test acc: 0.5531914893617021
Epoch 39, Loss: 5.1343817710876465, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 40, Loss: 5.218321800231934, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 41, Loss: 5.206348896026611, Train acc: 0.7978723404255319, Validation acc: 0.723404255319149, Test acc: 0.5319148936170213
Epoch 42, Loss: 5.175926208496094, Train acc: 0.7340425531914894, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 43, Loss: 5.125443458557129, Train acc: 0.7553191489361702, Validation acc: 0.7659574468085106, Test acc: 0.5957446808510638
Epoch 44, Loss: 5.196754455566406, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 45, Loss: 5.036792755126953, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 46, Loss: 4.692517280578613, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 47, Loss: 5.44343376159668, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 48, Loss: 5.077777862548828, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 49, Loss: 4.8037848472595215, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 50, Loss: 4.93107271194458, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 51, Loss: 4.876502513885498, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 52, Loss: 5.150318622589111, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 53, Loss: 5.253147125244141, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 54, Loss: 5.2504730224609375, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 55, Loss: 5.0268473625183105, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 56, Loss: 4.804953575134277, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 57, Loss: 4.781015872955322, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 58, Loss: 5.226573467254639, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 59, Loss: 4.717931270599365, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 60, Loss: 4.932271957397461, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 61, Loss: 4.9807844161987305, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 62, Loss: 4.858205318450928, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 63, Loss: 4.547006607055664, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 64, Loss: 4.404208183288574, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 65, Loss: 4.702322006225586, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 66, Loss: 4.708272933959961, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 67, Loss: 5.043328762054443, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 68, Loss: 4.4725260734558105, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 69, Loss: 5.0262131690979, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 70, Loss: 5.090324878692627, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 71, Loss: 4.806824684143066, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 72, Loss: 4.685120582580566, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 73, Loss: 4.663020133972168, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 74, Loss: 5.132356643676758, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 75, Loss: 4.6933794021606445, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 76, Loss: 5.005805969238281, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 77, Loss: 4.927995204925537, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 78, Loss: 5.070271968841553, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 79, Loss: 5.0572075843811035, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 80, Loss: 4.751302719116211, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 81, Loss: 4.827471733093262, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 82, Loss: 4.692107200622559, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 83, Loss: 4.983078479766846, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 84, Loss: 5.35227108001709, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6808510638297872
Epoch 85, Loss: 5.564707279205322, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 86, Loss: 4.557758808135986, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 87, Loss: 4.960655212402344, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 88, Loss: 5.060813903808594, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 89, Loss: 4.7726850509643555, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 90, Loss: 5.167567253112793, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 91, Loss: 4.727039337158203, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 92, Loss: 4.920135021209717, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 93, Loss: 4.873205184936523, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 94, Loss: 4.63654088973999, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 95, Loss: 4.61843729019165, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 96, Loss: 5.053369998931885, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 97, Loss: 5.319411754608154, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 98, Loss: 4.74053430557251, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 99, Loss: 4.946386337280273, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 100, Loss: 4.943778991699219, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 101, Loss: 5.006821632385254, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 102, Loss: 4.686750411987305, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 103, Loss: 4.734376907348633, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 104, Loss: 4.797456741333008, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 105, Loss: 4.870552062988281, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 106, Loss: 5.584381103515625, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 107, Loss: 4.894953727722168, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 108, Loss: 4.791482925415039, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 109, Loss: 4.920514106750488, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 110, Loss: 4.750304698944092, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 111, Loss: 4.827585220336914, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 112, Loss: 4.6999616622924805, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 113, Loss: 4.405271530151367, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 114, Loss: 5.115018367767334, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 115, Loss: 4.797603130340576, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 116, Loss: 5.188465595245361, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 117, Loss: 4.727985382080078, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 118, Loss: 4.734344482421875, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 119, Loss: 4.97357702255249, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 120, Loss: 4.751417636871338, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 121, Loss: 5.07490873336792, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 122, Loss: 4.914802551269531, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 123, Loss: 4.603522777557373, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 124, Loss: 5.0185699462890625, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 125, Loss: 5.124300956726074, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 126, Loss: 5.151433944702148, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 127, Loss: 4.935775279998779, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
Epoch 128, Loss: 4.990426063537598, Train acc: 0.7446808510638298, Validation acc: 0.7872340425531915, Test acc: 0.6808510638297872
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
