Epoch 1, Loss: 7.120087146759033, Train acc: 0.30851063829787234, Validation acc: 0.3829787234042553, Test acc: 0.3404255319148936
Epoch 76, Loss: 4.3545122146606445, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 77, Loss: 4.4464826583862305, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 78, Loss: 4.31466817855835, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 79, Loss: 4.368178367614746, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 80, Loss: 4.060843467712402, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 81, Loss: 4.298747539520264, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 82, Loss: 4.697227954864502, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 83, Loss: 4.489172458648682, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 84, Loss: 4.151483058929443, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 85, Loss: 4.362112522125244, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 86, Loss: 4.280384540557861, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 87, Loss: 4.507083892822266, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 88, Loss: 4.418898582458496, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 89, Loss: 3.981412172317505, Train acc: 0.7978723404255319, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 90, Loss: 4.412962436676025, Train acc: 0.7978723404255319, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 91, Loss: 4.650867462158203, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 92, Loss: 4.7029008865356445, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 93, Loss: 4.571684837341309, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 94, Loss: 4.249699115753174, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 95, Loss: 4.334071159362793, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 96, Loss: 4.460366725921631, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 97, Loss: 4.413435459136963, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 98, Loss: 4.273187637329102, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 99, Loss: 4.645197868347168, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 100, Loss: 4.198037624359131, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 101, Loss: 4.350978374481201, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 102, Loss: 4.242074966430664, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 103, Loss: 4.347650051116943, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 104, Loss: 4.290830612182617, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 105, Loss: 4.265610218048096, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 106, Loss: 4.290805816650391, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 107, Loss: 4.159101963043213, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 108, Loss: 4.5581231117248535, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 109, Loss: 4.315398216247559, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 110, Loss: 4.18032169342041, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 111, Loss: 4.210052013397217, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 112, Loss: 4.4609246253967285, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 113, Loss: 4.211980819702148, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 114, Loss: 4.543673992156982, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 115, Loss: 4.388482093811035, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 116, Loss: 4.467824459075928, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 117, Loss: 4.468605041503906, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 118, Loss: 4.216167449951172, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 119, Loss: 4.361023426055908, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 120, Loss: 4.487460136413574, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 121, Loss: 4.354759216308594, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 122, Loss: 4.513270378112793, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 123, Loss: 4.359593391418457, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 124, Loss: 4.196164608001709, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 125, Loss: 4.5543928146362305, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 126, Loss: 4.363677501678467, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 127, Loss: 4.445035457611084, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 128, Loss: 4.424221038818359, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 129, Loss: 4.333816051483154, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 130, Loss: 4.168979167938232, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
Epoch 131, Loss: 4.519083499908447, Train acc: 0.8085106382978723, Validation acc: 0.6595744680851063, Test acc: 0.7659574468085106
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
