Epoch 1, Loss: 6.817541599273682, Train acc: 0.6170212765957447, Validation acc: 0.5957446808510638, Test acc: 0.8297872340425532
Epoch 16, Loss: 5.912452220916748, Train acc: 0.7021276595744681, Validation acc: 0.6595744680851063, Test acc: 0.7872340425531915
Epoch 17, Loss: 5.603503704071045, Train acc: 0.7446808510638298, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 18, Loss: 5.738645076751709, Train acc: 0.7446808510638298, Validation acc: 0.7446808510638298, Test acc: 0.6382978723404256
Epoch 19, Loss: 5.510837078094482, Train acc: 0.7446808510638298, Validation acc: 0.723404255319149, Test acc: 0.6808510638297872
Epoch 20, Loss: 5.4620232582092285, Train acc: 0.7659574468085106, Validation acc: 0.7872340425531915, Test acc: 0.6382978723404256
Epoch 21, Loss: 5.002242088317871, Train acc: 0.7446808510638298, Validation acc: 0.7021276595744681, Test acc: 0.6595744680851063
Epoch 22, Loss: 5.464175701141357, Train acc: 0.7553191489361702, Validation acc: 0.7659574468085106, Test acc: 0.6595744680851063
Epoch 23, Loss: 5.472704887390137, Train acc: 0.7659574468085106, Validation acc: 0.7872340425531915, Test acc: 0.6382978723404256
Epoch 24, Loss: 5.322131156921387, Train acc: 0.7446808510638298, Validation acc: 0.7021276595744681, Test acc: 0.6808510638297872
Epoch 25, Loss: 5.339446067810059, Train acc: 0.7553191489361702, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 26, Loss: 5.1192169189453125, Train acc: 0.7446808510638298, Validation acc: 0.6808510638297872, Test acc: 0.6595744680851063
Epoch 27, Loss: 5.214730262756348, Train acc: 0.7553191489361702, Validation acc: 0.7446808510638298, Test acc: 0.6382978723404256
Epoch 28, Loss: 5.166054725646973, Train acc: 0.7553191489361702, Validation acc: 0.8085106382978723, Test acc: 0.6170212765957447
Epoch 29, Loss: 5.046573162078857, Train acc: 0.7446808510638298, Validation acc: 0.6808510638297872, Test acc: 0.723404255319149
Epoch 30, Loss: 5.308998107910156, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.6808510638297872
Epoch 31, Loss: 5.124196529388428, Train acc: 0.776595744680851, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 32, Loss: 4.984612941741943, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 33, Loss: 5.150086402893066, Train acc: 0.7659574468085106, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 34, Loss: 5.147409915924072, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 35, Loss: 5.158066749572754, Train acc: 0.7659574468085106, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 36, Loss: 4.9932026863098145, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6595744680851063
Epoch 37, Loss: 5.254373550415039, Train acc: 0.776595744680851, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 38, Loss: 4.728376388549805, Train acc: 0.7659574468085106, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 39, Loss: 5.293788909912109, Train acc: 0.7659574468085106, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 40, Loss: 5.310248374938965, Train acc: 0.7659574468085106, Validation acc: 0.7021276595744681, Test acc: 0.6808510638297872
Epoch 41, Loss: 5.165803909301758, Train acc: 0.7446808510638298, Validation acc: 0.8085106382978723, Test acc: 0.6595744680851063
Epoch 42, Loss: 4.710302352905273, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 43, Loss: 4.952461242675781, Train acc: 0.7553191489361702, Validation acc: 0.7872340425531915, Test acc: 0.6595744680851063
Epoch 44, Loss: 5.0718865394592285, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 45, Loss: 4.807801246643066, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 46, Loss: 4.760471343994141, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 47, Loss: 5.1428351402282715, Train acc: 0.7553191489361702, Validation acc: 0.8085106382978723, Test acc: 0.6595744680851063
Epoch 48, Loss: 4.780945777893066, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.6808510638297872
Epoch 49, Loss: 5.358911514282227, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 50, Loss: 5.25667667388916, Train acc: 0.7553191489361702, Validation acc: 0.8085106382978723, Test acc: 0.6595744680851063
Epoch 51, Loss: 4.963241100311279, Train acc: 0.776595744680851, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 52, Loss: 4.51727294921875, Train acc: 0.7446808510638298, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 53, Loss: 4.7036004066467285, Train acc: 0.776595744680851, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 54, Loss: 4.913867473602295, Train acc: 0.776595744680851, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 55, Loss: 4.504537105560303, Train acc: 0.776595744680851, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 56, Loss: 4.481426239013672, Train acc: 0.776595744680851, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 57, Loss: 5.0146379470825195, Train acc: 0.776595744680851, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 58, Loss: 4.590702056884766, Train acc: 0.776595744680851, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 59, Loss: 4.992526054382324, Train acc: 0.776595744680851, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 60, Loss: 4.884735107421875, Train acc: 0.7659574468085106, Validation acc: 0.8085106382978723, Test acc: 0.6595744680851063
Epoch 61, Loss: 4.604396343231201, Train acc: 0.776595744680851, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 62, Loss: 4.638150691986084, Train acc: 0.7659574468085106, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 63, Loss: 5.051218509674072, Train acc: 0.7659574468085106, Validation acc: 0.7659574468085106, Test acc: 0.7021276595744681
Epoch 64, Loss: 4.881448268890381, Train acc: 0.7872340425531915, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 65, Loss: 4.841001987457275, Train acc: 0.7659574468085106, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 66, Loss: 5.191004276275635, Train acc: 0.7872340425531915, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 67, Loss: 4.523838996887207, Train acc: 0.7553191489361702, Validation acc: 0.723404255319149, Test acc: 0.6808510638297872
Epoch 68, Loss: 4.8382720947265625, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.7021276595744681
Epoch 69, Loss: 4.702251434326172, Train acc: 0.7553191489361702, Validation acc: 0.723404255319149, Test acc: 0.7021276595744681
Epoch 70, Loss: 4.611766338348389, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 71, Loss: 4.825571060180664, Train acc: 0.7659574468085106, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 72, Loss: 4.704585552215576, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 73, Loss: 5.189119815826416, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 74, Loss: 4.924566745758057, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 75, Loss: 4.474032878875732, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 76, Loss: 5.14103889465332, Train acc: 0.7659574468085106, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 77, Loss: 4.495426654815674, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 78, Loss: 4.443333148956299, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 79, Loss: 4.452153205871582, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 80, Loss: 4.376148223876953, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 81, Loss: 4.672321319580078, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 82, Loss: 4.714322090148926, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 83, Loss: 4.8509321212768555, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 84, Loss: 4.698993682861328, Train acc: 0.7553191489361702, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 85, Loss: 4.408171653747559, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 86, Loss: 5.213161468505859, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 87, Loss: 4.770376682281494, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 88, Loss: 4.644721031188965, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.7021276595744681
Epoch 89, Loss: 4.383899688720703, Train acc: 0.7553191489361702, Validation acc: 0.7021276595744681, Test acc: 0.723404255319149
Epoch 90, Loss: 4.568827152252197, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 91, Loss: 4.67776346206665, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 92, Loss: 4.338007926940918, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 93, Loss: 4.52327299118042, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 94, Loss: 4.864135265350342, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 95, Loss: 4.65700626373291, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 96, Loss: 4.44183349609375, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 97, Loss: 4.674737930297852, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 98, Loss: 5.098231792449951, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 99, Loss: 4.680881977081299, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 100, Loss: 4.570989608764648, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 101, Loss: 4.733046531677246, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 102, Loss: 4.385857582092285, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 103, Loss: 4.42868185043335, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 104, Loss: 4.852764129638672, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 105, Loss: 4.631957054138184, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 106, Loss: 4.4021406173706055, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 107, Loss: 5.252126216888428, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 108, Loss: 4.792346477508545, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 109, Loss: 4.789942741394043, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 110, Loss: 4.577332973480225, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 111, Loss: 4.616852283477783, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 112, Loss: 4.660828113555908, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 113, Loss: 4.750327110290527, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 114, Loss: 4.598021507263184, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 115, Loss: 4.946814060211182, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 116, Loss: 4.673946380615234, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 117, Loss: 4.4980082511901855, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 118, Loss: 4.632730007171631, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 119, Loss: 4.856407165527344, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 120, Loss: 4.19406795501709, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 121, Loss: 4.514711380004883, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 122, Loss: 4.535484790802002, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 123, Loss: 4.371500015258789, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 124, Loss: 4.511873722076416, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 125, Loss: 4.651236534118652, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 126, Loss: 4.878756046295166, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 127, Loss: 4.498020648956299, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 128, Loss: 4.291316032409668, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 129, Loss: 4.524813652038574, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
