Epoch 1, Loss: 6.562023162841797, Train acc: 0.6914893617021277, Validation acc: 0.5957446808510638, Test acc: 0.6808510638297872
Epoch 34, Loss: 4.686524391174316, Train acc: 0.7872340425531915, Validation acc: 0.7446808510638298, Test acc: 0.7021276595744681
Epoch 35, Loss: 5.243250846862793, Train acc: 0.7553191489361702, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 36, Loss: 5.062148094177246, Train acc: 0.7872340425531915, Validation acc: 0.723404255319149, Test acc: 0.723404255319149
Epoch 37, Loss: 4.242530822753906, Train acc: 0.7659574468085106, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 38, Loss: 5.048408508300781, Train acc: 0.7872340425531915, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 39, Loss: 4.588447570800781, Train acc: 0.7978723404255319, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 40, Loss: 4.544605255126953, Train acc: 0.776595744680851, Validation acc: 0.7446808510638298, Test acc: 0.7659574468085106
Epoch 41, Loss: 4.714981555938721, Train acc: 0.8191489361702128, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 42, Loss: 4.3037428855896, Train acc: 0.7978723404255319, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 43, Loss: 4.4472808837890625, Train acc: 0.8085106382978723, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 44, Loss: 4.4428606033325195, Train acc: 0.8085106382978723, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 45, Loss: 4.006967067718506, Train acc: 0.8191489361702128, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 46, Loss: 4.311341285705566, Train acc: 0.8085106382978723, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 47, Loss: 4.617403030395508, Train acc: 0.8191489361702128, Validation acc: 0.6808510638297872, Test acc: 0.7659574468085106
Epoch 48, Loss: 4.4247941970825195, Train acc: 0.7978723404255319, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 49, Loss: 4.463629245758057, Train acc: 0.8085106382978723, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 50, Loss: 4.171586513519287, Train acc: 0.8191489361702128, Validation acc: 0.723404255319149, Test acc: 0.7659574468085106
Epoch 51, Loss: 4.514376163482666, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7446808510638298
Epoch 52, Loss: 4.9850969314575195, Train acc: 0.8297872340425532, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 53, Loss: 4.384703159332275, Train acc: 0.8191489361702128, Validation acc: 0.6808510638297872, Test acc: 0.7659574468085106
Epoch 54, Loss: 4.927853584289551, Train acc: 0.8404255319148937, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 55, Loss: 4.586380958557129, Train acc: 0.8191489361702128, Validation acc: 0.723404255319149, Test acc: 0.8085106382978723
Epoch 56, Loss: 5.101845741271973, Train acc: 0.8085106382978723, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 57, Loss: 4.412887096405029, Train acc: 0.8404255319148937, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 58, Loss: 4.331334590911865, Train acc: 0.8297872340425532, Validation acc: 0.7446808510638298, Test acc: 0.7446808510638298
Epoch 59, Loss: 4.3233771324157715, Train acc: 0.8297872340425532, Validation acc: 0.723404255319149, Test acc: 0.7446808510638298
Epoch 60, Loss: 4.009408473968506, Train acc: 0.8297872340425532, Validation acc: 0.7021276595744681, Test acc: 0.7446808510638298
Epoch 61, Loss: 4.258402347564697, Train acc: 0.8297872340425532, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 62, Loss: 4.631539344787598, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 63, Loss: 4.457779407501221, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 64, Loss: 4.847926139831543, Train acc: 0.8191489361702128, Validation acc: 0.6808510638297872, Test acc: 0.7659574468085106
Epoch 65, Loss: 4.653505325317383, Train acc: 0.8191489361702128, Validation acc: 0.6808510638297872, Test acc: 0.7659574468085106
Epoch 66, Loss: 4.2304534912109375, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 67, Loss: 4.22426700592041, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 68, Loss: 4.046582221984863, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 69, Loss: 4.3058624267578125, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 70, Loss: 4.307143688201904, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 71, Loss: 5.257087707519531, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 72, Loss: 4.588305950164795, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 73, Loss: 4.264987945556641, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 74, Loss: 4.312746047973633, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 75, Loss: 4.468204498291016, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 76, Loss: 4.415102958679199, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 77, Loss: 4.277040004730225, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 78, Loss: 4.434864521026611, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 79, Loss: 4.883257865905762, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 80, Loss: 4.979424476623535, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 81, Loss: 4.315103054046631, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 82, Loss: 4.570303440093994, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 83, Loss: 4.556203842163086, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 84, Loss: 4.123615741729736, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 85, Loss: 4.701492786407471, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 86, Loss: 4.282319068908691, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 87, Loss: 4.78707218170166, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 88, Loss: 4.299511909484863, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 89, Loss: 4.540010452270508, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 90, Loss: 4.530025959014893, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 91, Loss: 3.7603559494018555, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 92, Loss: 4.265689373016357, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 93, Loss: 4.0723443031311035, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 94, Loss: 4.010124206542969, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 95, Loss: 4.853945732116699, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 96, Loss: 4.389343738555908, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 97, Loss: 4.31427526473999, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 98, Loss: 4.191801071166992, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 99, Loss: 3.9879658222198486, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 100, Loss: 3.940047025680542, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 101, Loss: 3.9095535278320312, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 102, Loss: 4.306223392486572, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 103, Loss: 4.656952857971191, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 104, Loss: 4.532050132751465, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 105, Loss: 4.818965911865234, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 106, Loss: 4.743067741394043, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 107, Loss: 4.603905200958252, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 108, Loss: 4.6297078132629395, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 109, Loss: 4.058249473571777, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 110, Loss: 4.293883323669434, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 111, Loss: 4.0957746505737305, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 112, Loss: 4.46713924407959, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 113, Loss: 4.267670631408691, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 114, Loss: 4.417134761810303, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 115, Loss: 4.214318752288818, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 116, Loss: 4.900615215301514, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 117, Loss: 4.117250442504883, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 118, Loss: 4.367065906524658, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 119, Loss: 4.797334671020508, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 120, Loss: 4.546566486358643, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 121, Loss: 4.169222354888916, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 122, Loss: 4.341475963592529, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 123, Loss: 4.377137184143066, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 124, Loss: 4.211243629455566, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 125, Loss: 4.641934871673584, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 126, Loss: 4.032984733581543, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 127, Loss: 4.173398494720459, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 128, Loss: 4.494191646575928, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 129, Loss: 4.447347164154053, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 130, Loss: 4.478271961212158, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
Epoch 131, Loss: 4.128114700317383, Train acc: 0.8191489361702128, Validation acc: 0.7021276595744681, Test acc: 0.7659574468085106
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
