Epoch 1, Loss: 6.936657905578613, Train acc: 0.6276595744680851, Validation acc: 0.6808510638297872, Test acc: 0.723404255319149
Epoch 35, Loss: 5.682070255279541, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8085106382978723
Epoch 36, Loss: 5.667845726013184, Train acc: 0.723404255319149, Validation acc: 0.6170212765957447, Test acc: 0.7659574468085106
Epoch 37, Loss: 5.5491838455200195, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8085106382978723
Epoch 38, Loss: 5.267468452453613, Train acc: 0.7127659574468085, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 39, Loss: 5.679344177246094, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8085106382978723
Epoch 40, Loss: 5.817041873931885, Train acc: 0.7021276595744681, Validation acc: 0.7021276595744681, Test acc: 0.8085106382978723
Epoch 41, Loss: 5.697221279144287, Train acc: 0.7127659574468085, Validation acc: 0.6808510638297872, Test acc: 0.8297872340425532
Epoch 42, Loss: 5.897099018096924, Train acc: 0.723404255319149, Validation acc: 0.6170212765957447, Test acc: 0.7659574468085106
Epoch 43, Loss: 5.482358932495117, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8085106382978723
Epoch 44, Loss: 5.3958611488342285, Train acc: 0.7021276595744681, Validation acc: 0.5957446808510638, Test acc: 0.8297872340425532
Epoch 45, Loss: 6.23730993270874, Train acc: 0.7127659574468085, Validation acc: 0.574468085106383, Test acc: 0.8085106382978723
Epoch 46, Loss: 5.4202494621276855, Train acc: 0.723404255319149, Validation acc: 0.6170212765957447, Test acc: 0.8085106382978723
Epoch 47, Loss: 5.478591442108154, Train acc: 0.7127659574468085, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 48, Loss: 5.2901811599731445, Train acc: 0.7127659574468085, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 49, Loss: 5.126912593841553, Train acc: 0.723404255319149, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 50, Loss: 5.338749408721924, Train acc: 0.723404255319149, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 51, Loss: 5.0247483253479, Train acc: 0.723404255319149, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 52, Loss: 5.4699249267578125, Train acc: 0.7127659574468085, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 53, Loss: 5.552470684051514, Train acc: 0.7127659574468085, Validation acc: 0.6382978723404256, Test acc: 0.8085106382978723
Epoch 54, Loss: 5.607316017150879, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8297872340425532
Epoch 55, Loss: 5.638786315917969, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8297872340425532
Epoch 56, Loss: 5.869691371917725, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8297872340425532
Epoch 57, Loss: 5.722083568572998, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8297872340425532
Epoch 58, Loss: 5.413154602050781, Train acc: 0.7127659574468085, Validation acc: 0.6808510638297872, Test acc: 0.8297872340425532
Epoch 59, Loss: 5.273553371429443, Train acc: 0.7127659574468085, Validation acc: 0.6595744680851063, Test acc: 0.8297872340425532
Epoch 60, Loss: 5.313778877258301, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 61, Loss: 5.468055725097656, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 62, Loss: 5.560920715332031, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 63, Loss: 5.539692401885986, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 64, Loss: 5.6922993659973145, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 65, Loss: 5.416996479034424, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 66, Loss: 5.331970691680908, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 67, Loss: 5.2153401374816895, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 68, Loss: 5.658941745758057, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 69, Loss: 5.705019950866699, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 70, Loss: 5.377002716064453, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 71, Loss: 5.292644023895264, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 72, Loss: 5.374574661254883, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 73, Loss: 5.256339073181152, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 74, Loss: 5.166238307952881, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 75, Loss: 5.666316986083984, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 76, Loss: 5.516667366027832, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 77, Loss: 5.187431812286377, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 78, Loss: 5.643247604370117, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 79, Loss: 5.428590774536133, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 80, Loss: 5.323956489562988, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 81, Loss: 5.367916584014893, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 82, Loss: 5.633396625518799, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 83, Loss: 5.408816337585449, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 84, Loss: 5.155275344848633, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 85, Loss: 5.170411586761475, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 86, Loss: 5.287363052368164, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 87, Loss: 5.5754923820495605, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 88, Loss: 5.565171241760254, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 89, Loss: 5.5890278816223145, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 90, Loss: 6.0205278396606445, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 91, Loss: 5.725813388824463, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 92, Loss: 5.5365753173828125, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 93, Loss: 5.709507942199707, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 94, Loss: 5.428257942199707, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 95, Loss: 5.590075492858887, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 96, Loss: 5.4897027015686035, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 97, Loss: 5.617650508880615, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 98, Loss: 5.658438205718994, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 99, Loss: 5.86332893371582, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 100, Loss: 5.060731410980225, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 101, Loss: 5.485030174255371, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 102, Loss: 5.365855693817139, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 103, Loss: 5.713115215301514, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 104, Loss: 5.76162052154541, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 105, Loss: 5.718653202056885, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 106, Loss: 5.117613315582275, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 107, Loss: 5.46227502822876, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 108, Loss: 5.366878509521484, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 109, Loss: 5.0697479248046875, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 110, Loss: 5.474384784698486, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 111, Loss: 5.621136665344238, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 112, Loss: 5.500118255615234, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 113, Loss: 5.321443557739258, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 114, Loss: 5.859009742736816, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 115, Loss: 5.40969705581665, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 116, Loss: 5.620515823364258, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 117, Loss: 5.61509370803833, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 118, Loss: 5.722754955291748, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 119, Loss: 5.453855991363525, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 120, Loss: 5.570167541503906, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 121, Loss: 5.4301838874816895, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 122, Loss: 5.753040313720703, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 123, Loss: 5.557147026062012, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 124, Loss: 5.445148944854736, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 125, Loss: 5.271335124969482, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
Epoch 126, Loss: 5.466879844665527, Train acc: 0.7127659574468085, Validation acc: 0.7021276595744681, Test acc: 0.8297872340425532
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
