Epoch 1, Loss: 34.76436233520508, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 38, Loss: 34.624168395996094, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 39, Loss: 34.62007141113281, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 40, Loss: 34.61017608642578, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 41, Loss: 34.63290786743164, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 42, Loss: 34.69459533691406, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 43, Loss: 34.63576889038086, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 44, Loss: 34.634761810302734, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 45, Loss: 34.61918258666992, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 46, Loss: 34.64321517944336, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 47, Loss: 34.579463958740234, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 48, Loss: 34.636749267578125, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 49, Loss: 34.571990966796875, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 50, Loss: 34.58959197998047, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 51, Loss: 34.56977462768555, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 52, Loss: 34.54671859741211, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 53, Loss: 34.52800369262695, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 54, Loss: 34.53303527832031, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 55, Loss: 34.51548385620117, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 56, Loss: 34.59971237182617, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 57, Loss: 34.53449630737305, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 58, Loss: 34.53985595703125, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 59, Loss: 34.51698684692383, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 60, Loss: 34.52680969238281, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 61, Loss: 34.54561996459961, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 62, Loss: 34.53398513793945, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 63, Loss: 34.51740264892578, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 64, Loss: 34.468021392822266, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 65, Loss: 34.383758544921875, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 66, Loss: 34.505332946777344, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 67, Loss: 34.33278274536133, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 68, Loss: 34.41102600097656, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 69, Loss: 34.38267517089844, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 70, Loss: 34.352394104003906, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 71, Loss: 34.21200180053711, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 72, Loss: 34.37656784057617, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 73, Loss: 34.50747299194336, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 74, Loss: 34.397132873535156, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 75, Loss: 34.314697265625, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 76, Loss: 34.468929290771484, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 77, Loss: 34.34782409667969, Train acc: 0.52, Validation acc: 0.476, Test acc: 0.484
Epoch 78, Loss: 34.21554183959961, Train acc: 0.5, Validation acc: 0.548, Test acc: 0.504
Epoch 79, Loss: 34.40090560913086, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 80, Loss: 34.18992614746094, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 81, Loss: 34.24537658691406, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 82, Loss: 34.08842086791992, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 83, Loss: 34.202308654785156, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 84, Loss: 34.29637145996094, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 85, Loss: 34.11748123168945, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 86, Loss: 34.09662628173828, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 87, Loss: 34.11295700073242, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 88, Loss: 34.24897003173828, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 89, Loss: 33.901710510253906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 90, Loss: 34.184104919433594, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 91, Loss: 34.145416259765625, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 92, Loss: 34.00392150878906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 93, Loss: 33.97193145751953, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 94, Loss: 34.33868408203125, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 95, Loss: 34.207637786865234, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 96, Loss: 33.914180755615234, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 97, Loss: 34.01953125, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 98, Loss: 34.13966751098633, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 99, Loss: 34.19963836669922, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 100, Loss: 33.863258361816406, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 101, Loss: 33.9304084777832, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 102, Loss: 33.9976692199707, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 103, Loss: 34.05942916870117, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 104, Loss: 33.96177673339844, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 105, Loss: 33.90319061279297, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 106, Loss: 33.93051528930664, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 107, Loss: 33.718570709228516, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 108, Loss: 34.01762771606445, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 109, Loss: 33.7166862487793, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 110, Loss: 33.815975189208984, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 111, Loss: 33.9617919921875, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 112, Loss: 34.03577423095703, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 113, Loss: 33.83699035644531, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 114, Loss: 34.0214729309082, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 115, Loss: 33.8571662902832, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 116, Loss: 33.97845458984375, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 117, Loss: 33.679046630859375, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 118, Loss: 33.619789123535156, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 119, Loss: 33.797420501708984, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 120, Loss: 33.6600227355957, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 121, Loss: 33.71367645263672, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 122, Loss: 33.677284240722656, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 123, Loss: 33.4182014465332, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 124, Loss: 33.55323791503906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 125, Loss: 33.55029296875, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 126, Loss: 33.8139533996582, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 127, Loss: 33.95768356323242, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 128, Loss: 33.40121078491211, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 129, Loss: 33.04176712036133, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 130, Loss: 33.50259780883789, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 131, Loss: 33.54246520996094, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 132, Loss: 33.62274932861328, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 133, Loss: 33.87614440917969, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 134, Loss: 33.617042541503906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 135, Loss: 33.23757553100586, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 136, Loss: 33.26105880737305, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 137, Loss: 34.1090087890625, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 138, Loss: 34.056053161621094, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 139, Loss: 33.90232467651367, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 140, Loss: 33.33672332763672, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 141, Loss: 33.19407272338867, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 142, Loss: 33.62266540527344, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 143, Loss: 33.54742431640625, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 144, Loss: 33.50952911376953, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 145, Loss: 33.15169143676758, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 146, Loss: 33.815338134765625, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 147, Loss: 33.685489654541016, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 148, Loss: 33.687416076660156, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 149, Loss: 33.73012161254883, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 150, Loss: 33.549346923828125, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 151, Loss: 33.31620407104492, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 152, Loss: 33.540184020996094, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 153, Loss: 33.58015060424805, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 154, Loss: 33.90737533569336, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 155, Loss: 33.743961334228516, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 156, Loss: 33.29287338256836, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 157, Loss: 33.545440673828125, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 158, Loss: 33.13931655883789, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 159, Loss: 33.168426513671875, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 160, Loss: 33.27731704711914, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 161, Loss: 33.56229782104492, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 162, Loss: 33.590579986572266, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 163, Loss: 33.34364700317383, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 164, Loss: 33.45069885253906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 165, Loss: 33.636817932128906, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 166, Loss: 33.622528076171875, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 167, Loss: 33.364559173583984, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 168, Loss: 33.48188400268555, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 169, Loss: 33.42977523803711, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 170, Loss: 33.75631332397461, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 171, Loss: 33.44011688232422, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 172, Loss: 33.7198486328125, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 173, Loss: 33.43790817260742, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 174, Loss: 33.38859176635742, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 175, Loss: 33.45224380493164, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 176, Loss: 33.47663879394531, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 177, Loss: 33.52035903930664, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 178, Loss: 33.350711822509766, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
Epoch 179, Loss: 33.437904357910156, Train acc: 0.48, Validation acc: 0.524, Test acc: 0.516
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
