Epoch 1, Loss: 6.956927299499512, Train acc: 0.7127659574468085, Validation acc: 0.6170212765957447, Test acc: 0.6170212765957447
Epoch 64, Loss: 5.042549133300781, Train acc: 0.776595744680851, Validation acc: 0.6808510638297872, Test acc: 0.7021276595744681
Epoch 65, Loss: 4.742986679077148, Train acc: 0.776595744680851, Validation acc: 0.6808510638297872, Test acc: 0.7021276595744681
Epoch 66, Loss: 4.9191813468933105, Train acc: 0.776595744680851, Validation acc: 0.6808510638297872, Test acc: 0.7021276595744681
Epoch 67, Loss: 4.858254909515381, Train acc: 0.776595744680851, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 68, Loss: 5.343466281890869, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 69, Loss: 5.209012508392334, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 70, Loss: 5.254963397979736, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6595744680851063
Epoch 71, Loss: 5.287927150726318, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6595744680851063
Epoch 72, Loss: 5.1355414390563965, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6595744680851063
Epoch 73, Loss: 4.7799458503723145, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6595744680851063
Epoch 74, Loss: 4.8689117431640625, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 75, Loss: 5.064809799194336, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 76, Loss: 4.887361526489258, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 77, Loss: 4.704324245452881, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.6808510638297872
Epoch 78, Loss: 4.830255508422852, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 79, Loss: 4.751351356506348, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 80, Loss: 4.885659217834473, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 81, Loss: 5.1114044189453125, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 82, Loss: 4.815951347351074, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 83, Loss: 4.965541362762451, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 84, Loss: 4.980733394622803, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 85, Loss: 5.0282158851623535, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 86, Loss: 5.126465320587158, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 87, Loss: 5.243621826171875, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 88, Loss: 4.848879337310791, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 89, Loss: 5.1080498695373535, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 90, Loss: 4.876612663269043, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 91, Loss: 4.714601516723633, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 92, Loss: 5.080826759338379, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 93, Loss: 4.85764741897583, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 94, Loss: 4.931839466094971, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 95, Loss: 4.944883346557617, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 96, Loss: 4.818346977233887, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 97, Loss: 4.737668991088867, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 98, Loss: 5.23609733581543, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 99, Loss: 4.954926013946533, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 100, Loss: 4.878219127655029, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 101, Loss: 4.631043910980225, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 102, Loss: 4.996768951416016, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 103, Loss: 5.0897955894470215, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 104, Loss: 4.744743824005127, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 105, Loss: 4.774746894836426, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 106, Loss: 4.909364700317383, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 107, Loss: 4.873759746551514, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 108, Loss: 4.7815680503845215, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 109, Loss: 5.007358551025391, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 110, Loss: 4.845544815063477, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 111, Loss: 5.121737480163574, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 112, Loss: 5.4990339279174805, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 113, Loss: 4.903204441070557, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 114, Loss: 4.958739280700684, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 115, Loss: 5.206556797027588, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 116, Loss: 4.955307483673096, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 117, Loss: 5.18322229385376, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 118, Loss: 4.612029552459717, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 119, Loss: 4.8312087059021, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 120, Loss: 5.307273864746094, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 121, Loss: 4.867483139038086, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 122, Loss: 4.875443458557129, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 123, Loss: 4.7986369132995605, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 124, Loss: 4.93386173248291, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 125, Loss: 4.908426284790039, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 126, Loss: 4.813345909118652, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 127, Loss: 5.134185791015625, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 128, Loss: 4.946516036987305, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 129, Loss: 5.151098728179932, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 130, Loss: 5.449410915374756, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 131, Loss: 5.049439430236816, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 132, Loss: 4.789397239685059, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
Epoch 133, Loss: 5.155878067016602, Train acc: 0.7659574468085106, Validation acc: 0.6595744680851063, Test acc: 0.7021276595744681
100 epochs without improvement, stopping training
Saved model in directory:  /n/home07/lfesser/fasrc/GNNs/GNN_Optimization_Dynamics
